ID	title	budget	revenu	nb_vote	moy_vote	runtime	release_date	homepage	prod	language	country	keyword	genre
121	The Lord of the Rings: The Two Towers	79000000.0	926287400.0	7487	8.0	179.0	2002-12-18	http://www.lordoftherings.net/	WingNut Films|New Line Cinema|The Saul Zaentz Company	en	NZ|US	elves|orcs|middle-earth (tolkien)|hobbit|based on novel|explosive|cave|fort|army|mission|attack|guide|wizard|ring|sword and sorcery	Adventure|Fantasy|Action
122	The Lord of the Rings: The Return of the King	94000000.0	1118888979.0	8064	8.1	201.0	2003-12-01	http://www.lordoftherings.net	WingNut Films|New Line Cinema	en	NZ|US	elves|orcs|middle-earth (tolkien)|based on novel|suspicion|bravery|war|honor|troll|brutality|violence|ghost|end of trilogy|quest|sword and sorcery	Adventure|Fantasy|Action
334527	Criminal Activities	7000000.0	0.0	110	5.8	94.0	2015-11-20		NeeNee Productions|Capacity Pictures|May Day Movies	en	US	mobster|money problems|borrow|trouble|classmates|investment|bűnös utakon	Thriller|Crime|Drama
16508	Doug's 1st Movie	0.0	0.0	22	5.4	77.0	1999-03-26		Walt Disney Pictures	en	US	journalism|dance|daydream|friendship|pollution|cartoon|number in title|kids and family|valentine	Animation|Family|Comedy
128	Princess Mononoke	26500000.0	159375308.0	1983	8.2	134.0	1997-07-12		Miramax Films|Studio Ghibli|Nibariki|Nippon Television Network (NTV)	ja	JP	fight|wolf|village and town|iron|pan|wild boar|territory|friendship|princess|good vs evil|anime	Adventure|Fantasy|Animation
8321	In Bruges	15000000.0	34533783.0	1388	7.4	107.0	2008-02-08	http://www.filminfocus.com/film/in_bruges	Blueprint Pictures|Scion Films|Film4|Focus Features|Twins Financing	en	GB|US	bruges belgium|town square|vietnamese|canadian stereotype|skinned alive|gruuthuse museum bruges	Comedy|Drama|Crime
336004	Heist	8900000.0	4100000.0	318	5.6	93.0	2015-11-13		Emmett/Furla Films|Silver Plane Films|Mass Hysteria Entertainment|Tri Vision Pictures	en	US	casino|robbery|bus hijacking|heist	Crime|Action|Thriller
16406	Dick	13000000.0	27500000.0	67	5.7	94.0	1999-08-04		Columbia Pictures	en	CA|FR|US	richard nixon|watergate|the white house	Comedy
134	O Brother Where Art Thou?	26000000.0	71868327.0	1112	7.3	106.0	2000-08-30		Universal Pictures|Mike Zoss Productions|Studio Canal|Touchstone Pictures|Working Title Films	en	FR|GB|US	prophecy|southern usa|music record|country music|mississippi|seduction|musical|fraud	Action|Adventure|Comedy
27329	The Legend of Suriyothai	0.0	0.0	6	5.1	185.0	2001-08-17		American Zoetrope|Prommitr International Production	th	TH	queen|thailand|invasion	Drama|Foreign|History|War
8328	Step Up 2: The Streets	23000000.0	150816700.0	640	6.5	98.0	2008-02-14		Summit Entertainment|Offspring Entertainment|Touchstone Pictures	en	US	underdog|competition|street gang|hip-hop|breakdance|insurgence|heart-throb|dancing scene|tap dancing|scholarship|ballet	Music|Drama|Romance
137	Groundhog Day	14600000.0	70906973.0	2301	7.4	101.0	1993-02-11		Columbia Pictures	en	US	deja vu|groundhog|weather forecast|telecaster|pennsylvania|alarm clock|winter|time warp|time loop|cult film|existentialism|groundhog day	Romance|Fantasy|Drama|Comedy
16523	Where the Wild Things Are	100000000.0	100086793.0	572	6.4	101.0	2009-10-16	http://wherethewildthingsare.warnerbros.com/	Village Roadshow Pictures|Legendary Pictures|Playtone|Wild Things Productions|Warner Bros.	en	US	children's book|igloo|wolf costume|swallowed whole|hit with a rock|lying|falling down a hill|snowball fight|children's perspectives	Family|Fantasy
141	Donnie Darko	6000000.0	1270522.0	3452	7.7	113.0	2001-01-18		Pandora Cinema|Flower Films|Adam Fields Productions	en	US	parents kids relationship|airplane|time travel|school presentation|school performance|suburbia|vision|morality|teenager	Fantasy|Drama|Mystery
142	Brokeback Mountain	14000000.0	178043761.0	1480	7.5	134.0	2005-09-02	http://www.brokebackmountain.com	River Road Entertainment|Alberta Film Entertainment|Focus Features|Good Machine	en	CA|US	gay|countryside|homophobia|loss of lover|wyoming|rodeo|father murder|horseback riding|intolerance|daughter|marriage crisis|secret love|cowboy|star crossed lovers	Drama|Romance
12312	Joe Somebody	38000000.0	0.0	40	5.5	99.0	2001-12-21		Regency Enterprises|Fox 2000 Pictures|Kopelson Entertainment|Epsilon Motion Pictures|Atchity Entertainment International (AEI)	en	US	profession|karate|daughter|beförderung|ex-wife|parking|slap	Comedy
8338	Blindness	25000000.0	19844979.0	387	6.4	121.0	2008-05-14	http://www.blindness-themovie.com/	Rhombus Media|O2 Filmes|Téléfilm Canada|Bee Vine Pictures|Alliance Films|Asmik Ace Entertainment|GAGA|Fox Filmes do Brasil|Ancine|BNDES|Cinema Investment|Corus Entertainment|Movie Central Network	en	BR|CA|JP	fight|blindness and impaired vision|asylum|leader|society|eye specialist|uprising|doomsday|plague	Drama|Mystery|Science Fiction|Thriller
334531	My All American	20000000.0	0.0	36	6.8	118.0	2015-11-13	http://www.myallamerican.com/	Paul Schiff Productions|Anthem Productions	en	US	american football|biography|sport|championship	Drama
149	Akira	8000000.0	553171.0	773	7.8	124.0	1988-07-16	http://www.bandaivisual.co.jp/akira/	Bandai Visual Company|Toho Company|Mainichi Broadcasting System (MBS)|Kodansha|Tokyo Movie Shinsha (TMS)|TMS Entertainment|Akira Committee Company Ltd.|Sumitomo Corporation	ja	JP	saving the world|total destruction|megacity|street gang|underground|general|stadium|experiment|atomic bomb|mutation|dystopia|army|cyberpunk|anime|motorcycle gangs	Science Fiction|Animation
106646	The Wolf of Wall Street	100000000.0	392000694.0	6571	7.9	180.0	2013-12-25	http://www.thewolfofwallstreet.com/	Paramount Pictures|Appian Way|EMJAG Productions|Red Granite Pictures|Sikelia Productions	en	US	corruption|sex|sexuality|bank|humor|biography|wall street|marriage crisis|rise and fall|stockbroker|drug|stock broker	Crime|Drama|Comedy
271969	Ben-Hur	100000000.0	94061311.0	621	5.3	125.0	2016-08-17	http://www.benhurmovie.com/	Paramount Pictures|Metro-Goldwyn-Mayer (MGM)|Sean Daniel Company|LightWorkers Media	en	US	betrayal|vengeance	Drama
152	Star Trek: The Motion Picture	35000000.0	139000000.0	530	6.2	132.0	1979-12-06		Paramount Pictures	en	US	artificial intelligence|uss enterprise|starfleet|san francisco|self sacrifice|spacecraft|klingon|vulcan|space opera	Science Fiction|Adventure|Mystery
327833	Skin Trade	9000000.0	0.0	61	5.6	96.0	2014-11-07		SC Films International|Baumgarten Management and Productions (BMP)|Thorbak|SC International Pictures|Thor Pictures	en	CA|TH|US	martial arts|bangkok|human trafficking|muay thai|rogue cop|sex slavery	Thriller|Action|Drama
16538	I Love You Man	41000000.0	91636986.0	515	6.5	105.0	2009-03-20	http://www.iloveyouman.com/	The Montecito Picture Company|De Line Pictures|Bernard Gayle Productions	en	US	poker|bondage|duringcreditsstinger	Comedy
155	The Dark Knight	185000000.0	1004558444.0	12002	8.2	152.0	2008-07-16	http://thedarkknight.warnerbros.com/dvdsite/	DC Comics|Legendary Pictures|Warner Bros.|DC Entertainment|Syncopy	en	GB|US	dc comics|crime fighter|secret identity|scarecrow|sadism|chaos|gotham city|vigilante|joker|superhero|based on comic book|tragic hero|organized crime|criminal mastermind|district attorney|imax|super villain|super powers|batman	Drama|Action|Crime|Thriller
43923	It's Kind of a Funny Story	8000000.0	6491240.0	672	6.9	101.0	2010-07-06	http://focusfeatures.com/its_kind_of_a_funny_story	Focus Features	en	US	suicide|depression|independent film|coming of age|teen movie|teenager|psychiatric ward|woman director|based on young adult novel	Comedy|Drama
157	Star Trek III: The Search for Spock	18000000.0	87000000.0	434	6.4	105.0	1984-05-31		Paramount Pictures	en	US		Science Fiction|Action|Adventure|Thriller
180383	Deceptive Practice: The Mysteries and Mentors of Ricky Jay	500000.0	0.0	17	7.1	88.0	2012-10-04	http://www.rickyjaymovie.com/	Kino Lorber	en	US	magic|woman director	Documentary
161	Ocean's Eleven	85000000.0	450717150.0	3783	7.2	116.0	2001-12-07	http://www.warnerbros.co.uk/movies/oceans-eleven	Village Roadshow Pictures|Section Eight|NPV Entertainment|Jerry Weintraub Productions|Warner Bros.|WV Films II	en	US	prison|pickpocket|strip club|con artist|atlantic city|cockney accent|las vegas|card dealer|explosives expert|black and white scene|male|salt lake city utah	Thriller|Crime
162	Edward Scissorhands	20000000.0	53000000.0	3601	7.5	105.0	1990-12-05		Twentieth Century Fox Film Corporation	en	US	underdog|love at first sight|hairdresser|small town|scissors|inventor|burglar|unsociability	Fantasy|Drama|Romance
8355	Ice Age: Dawn of the Dinosaurs	90000000.0	886686817.0	2271	6.5	94.0	2009-06-29	http://www.iceagemovies.com/films/ice-age-dawn-of-the-dinosaurs	Blue Sky Studios|Twentieth Century Fox Animation	en	US	ice age|bridge|insanity|jungle|dinosaur|birth|duringcreditsstinger|3d	Animation|Comedy|Family|Adventure
165	Back to the Future Part II	40000000.0	332000000.0	3829	7.4	108.0	1989-11-20	http://www.backtothefuture.com/movies/backtothefuture2	Universal Pictures|Amblin Entertainment|U-Drive Productions	en	US	skateboarding|flying car|car race|delorean|lightning|almanac|inventor|time travel|sequel|diner|alternate history|teenager|electric guitar|walking cane|high school dance|hoverboard|video phone	Adventure|Comedy|Family|Science Fiction
8358	Cast Away	90000000.0	429632142.0	3218	7.5	143.0	2000-12-22		DreamWorks SKG|Twentieth Century Fox Film Corporation|Playtone|ImageMovers	en	US	exotic island|suicide attempt|volleyball|loneliness|airplane crash|deserted island|tropical island|survival skills	Adventure|Drama
167	K-PAX	48000000.0	50315140.0	695	7.1	120.0	2001-10-22	http://www.k-pax.com/	Intermedia Films|Lawrence Gordon Productions|Pathé Pictures International|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG	en	DE|GB|US	robbery|dream|hypnosis|investigation|murder|alien|hospital|planet|patient|medication|psychiatrist|science|claim|doubt|mental|help	Drama|Science Fiction
168	Star Trek IV: The Voyage Home	24000000.0	133000000.0	477	6.9	119.0	1986-11-25		Paramount Pictures	en	US	saving the world|san francisco|uss enterprise-a|time travel|whale|marine biologist|vulcan|space opera	Science Fiction|Adventure
169	Predator 2	35000000.0	57120318.0	730	5.9	108.0	1990-11-20		Twentieth Century Fox Film Corporation|Lawrence Gordon Productions|Davis Entertainment|Silver Pictures	en	US	predator|war on drugs|extraterrestrial technology|los angeles|invisible	Science Fiction|Action|Thriller
170	28 Days Later	5000000.0	82719885.0	1777	7.1	113.0	2002-10-31		DNA Films|British Film Council	en	GB	london england|manchester city|submachine gun|gas station|survivor|daughter|zombie|virus	Horror|Thriller|Science Fiction
24747	Bobby Jones: Stroke of Genius	0.0	0.0	19	5.5	120.0	2004-04-30		Dean River Productions|Bobby Jones Films LLC|LIFE(n)|McDongall Films	en	US	sport	Drama
172	Star Trek V: The Final Frontier	30000000.0	70200000.0	376	5.6	107.0	1989-06-09		Paramount Pictures	en	US	federation|starfleet|uss enterprise-a|sha-ka-ree|loss of brother|self sacrifice|hostage|liberation of hostage|romulans|klingon|vulcan|space opera	Science Fiction|Action|Adventure|Thriller
173	20000 Leagues Under the Sea	5000000.0	28200000.0	157	6.8	127.0	1954-12-23		Walt Disney Productions	en	US	diving|ocean|submarine|jules verne|captain|atlantis|deep sea|war ship|diving suit|harpoon|ship|war|scuba diving|underwater|scuba|captain nemo|giant  squid	Adventure|Drama|Science Fiction
16558	Duplicity	78146652.0	60000000.0	201	5.7	125.0	2009-03-19	http://www.universalstudiosentertainment.com/duplicity/	Universal Pictures|Laura Bickford Productions|Relativity Media|Medienproduktion Poseidon Filmgesellschaft	en	DE|US	spy	Romance|Comedy|Crime
8367	Robin Hood: Prince of Thieves	48000000.0	390493908.0	909	6.6	143.0	1991-06-14		Warner Bros.|Morgan Creek Productions	en	US	england|crusade|mercifulness|robin hood|folk hero	Adventure
254128	San Andreas	110000000.0	470490832.0	2968	6.0	114.0	2015-05-27	http://www.sanandreasmovie.com/	New Line Cinema|Village Roadshow Pictures|Warner Bros.|Flynn Picture Company	en	CA|US|AU	california|earthquake|catastrophe|disaster film|3d|san andreas|san andreas california|rescue operation	Action|Drama|Thriller
177	The Fisher King	24000000.0	41895491.0	341	7.2	137.0	1991-09-09		TriStar Pictures	en	US	holy grail|homeless person|loss of lover|mental disease|sense of guilt|suppressed past|yuppie|cynic|fantasy|self-discovery|housebreaking|forgiveness|gun rampage|talk show|legend|unsociability|person running amok	Comedy|Drama
179	The Interpreter	80000000.0	162944923.0	392	6.2	128.0	2005-04-08	http://www.theinterpretermovie.com/	Universal Pictures|StudioCanal|Mirage Enterprises|Working Title Films|Misher Films|Motion Picture JOTA Produktions	en	FR|DE|GB|US	new york|dictator|africa|destruction of a civilization|assassination|resistance|revenge|murder|united nations|witness to murder|fbi agent|resistance fighter	Crime|Thriller
180	Minority Report	102000000.0	358372926.0	2608	7.1	145.0	2002-06-20		DreamWorks SKG|Cruise/Wagner Productions|Amblin Entertainment|Twentieth Century Fox Film Corporation|Blue Tulip Productions|Ronald Shusett/Gary Goldman|Digital Image Associates	en	US	self-fulfilling prophecy|washington d.c.|evidence|future|hologram|dystopia|murder|neo-noir|future noir	Action|Thriller|Science Fiction|Mystery
8373	Transformers: Revenge of the Fallen	150000000.0	836297228.0	3138	6.0	150.0	2009-06-19	http://www.transformersmovie.com/	Paramount Pictures|DreamWorks SKG|Amblin Entertainment|Di Bonaventura Pictures|Platinum Dunes|Hasbro Studios|Revolution Sun Studios	en	US	egypt|sun|chaos|symbol|artifact|transformers|tank|robot|imax|duringcreditsstinger	Science Fiction|Action|Adventure
182	The Good German	32000000.0	5914908.0	86	5.9	108.0	2006-12-08	http://www.the-good-german.de	Warner Bros.|Section Eight Productions|Sunset Gower Studios	en	US	berlin|corruption|nazi background|love of one's life|chauffeur|black market|missile|postwar period|war correspondent|allied|truth|murder|humanity	War|Crime|Drama|Mystery|Romance|Thriller
15049	Bon Cop Bad Cop	8000000.0	12671300.0	42	6.5	116.0	2006-07-06		Park Ex Pictures|Sortie 22	fr	CA	canada|police|murder|killer|buddy cop	Action|Comedy|Crime
184	Jackie Brown	12000000.0	39673162.0	1514	7.3	154.0	1997-12-24		Miramax Films	en	US	airport|underworld|arms deal|weapon|police|drug	Comedy|Crime|Romance
21283	Steppin: The Movie	0.0	0.0	4	5.0	85.0	2009-05-19	http://www.myspace.com/steppinmovie	Triumphant Pictures	en	US		Comedy|Romance
186	Lucky Number Slevin	27000000.0	56308881.0	1323	7.4	110.0	2006-02-24		The Weinstein Company|FilmEngine|Capitol Films|Ascendant Pictures|VIP Medienfonds 4|The Complex Studio	en	DE|US	assassination|assassin|identity|sniper|mistake in person|jew|gangster boss|gambling debts|boss|murder|sniper rifle|fbi agent|horse racing|gambler|slevin|caso|hoodlum|black men	Drama|Thriller|Crime|Mystery
187	Sin City	40000000.0	158733820.0	2691	7.2	124.0	2005-04-01	http://www.miramax.com/movie/sin-city/	Dimension Films|Troublemaker Studios|Miramax	en	US	dystopia|based on comic book|held captive|based on graphic novel|black and white and color|black and white scene|black and white to color|mysterious killer|doing the right thing|mercedes|silhouette|neo-noir	Action|Thriller|Crime
189	Sin City: A Dame to Kill For	65000000.0	39407616.0	1286	6.3	102.0	2014-08-20	http://sincity-2.com/	Miramax Films|Troublemaker Studios|AR Films|Aldamisa Entertainment|Demarest Films|Solipsist Film|Residaco	en	US	detective|dystopia|dominatrix|murder|suspense|twins|based on graphic novel|dark horse comics|neo-noir|3d	Crime|Thriller
27420	Graduation Day	0.0	0.0	22	5.0	96.0	1981-05-01			en	US	slasher	Horror
13685	Bottle Rocket	7000000.0	560069.0	281	6.8	91.0	1996-02-21		Gracie Films|Columbia Pictures Corporation	en	US	brother brother relationship|robbery|burglar|language barrier|motel|independent film|psychiatric hospital|maid|theft|nervous breakdown|escapade|laundry room	Comedy|Crime|Drama
1365	Monster's Ball	4000000.0	44909486.0	250	6.5	111.0	2001-11-11		Lions Gate Films|Lee Daniels Entertainment	en	US	southern usa|waitress|parents kids relationship|overweight child|loss of child|new love|unsociability|ethnic stereotype|independent film|electric chair|xenophobia	Drama|Romance
16577	Astro Boy	65000000.0	44091067.0	409	6.1	94.0	2009-10-15	http://www.astroboy-themovie.com/	The Weinstein Company|Summit Entertainment|Tezuka Production Company Ltd.|Imagi Animation Studios	en	HK|JP|US	superhero	Animation|Action|Family|Science Fiction
41154	Men in Black 3	225000000.0	624026776.0	4160	6.2	106.0	2012-05-23	http://www.sonypictures.com/movies/meninblack3/	Amblin Entertainment|Media Magik Entertainment|Imagenation Abu Dhabi FZ|Hemisphere Media Capital|Parkes/MacDonald Productions	en	US	time travel|time machine|alien|fictional government agency|seeing the future|changing history	Action|Comedy|Science Fiction
196	Back to the Future Part III	40000000.0	244527583.0	2900	7.1	118.0	1990-05-25	http://www.backtothefuture.com/movies/backtothefuture3	Universal Pictures|Amblin Entertainment|U-Drive Productions	en	US	railroad robber|california|delorean|indian territory|sports car|inventor|locomotive|saloon|horseback riding|time travel|outlaw|sequel|mad scientist|native american|western|shootout|gunfight|train|wild west|cavalry	Adventure|Comedy|Family|Science Fiction
